Kegg_Module,Fullname,path,Level1,Level2,module_type
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Lipid metabolism,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Nucleotide metabolism,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Amino acid metabolism,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Glycan metabolism,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Metabolism of cofactors and vitamins,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Biosynthesis of terpenoids and polyketides,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Biosynthesis of other secondary metabolites,pathway
M00904,"M00904 Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other antibiotics,Xenobiotics biodegradation,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Carbohydrate metabolism,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Energy metabolism,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Lipid metabolism,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Nucleotide metabolism,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Amino acid metabolism,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Glycan metabolism,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Metabolism of cofactors and vitamins,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Biosynthesis of terpenoids and polyketides,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Biosynthesis of other secondary metabolites,pathway
M00905,"M00905 Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Xenobiotics biodegradation,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Carbohydrate metabolism,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Energy metabolism,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Lipid metabolism,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Nucleotide metabolism,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Amino acid metabolism,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Glycan metabolism,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Metabolism of cofactors and vitamins,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Biosynthesis of terpenoids and polyketides,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Biosynthesis of other secondary metabolites,pathway
M00906,"M00906 Ethynylserine biosynthesis, lysine => ethynylserine [PATH:map00997map01100map01110]",map00997map01100map01110,Biosynthesis of other bacterial compounds,Xenobiotics biodegradation,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Carbohydrate metabolism,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Energy metabolism,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Lipid metabolism,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Nucleotide metabolism,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Amino acid metabolism,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Glycan metabolism,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Metabolism of cofactors and vitamins,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Biosynthesis of other secondary metabolites,pathway
M00909,"M00909 UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc [PATH:map00520map01250map01100]",map00520map01250map01100,Other carbohydrate metabolism,Xenobiotics biodegradation,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Carbohydrate metabolism,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Energy metabolism,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Lipid metabolism,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Nucleotide metabolism,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Amino acid metabolism,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Glycan metabolism,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Metabolism of cofactors and vitamins,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Biosynthesis of other secondary metabolites,pathway
M00910,"M00910 Phenylalanine biosynthesis, chorismate => arogenate => phenylalanine [PATH:map00400map01230map01100map01110]",map00400map01230map01100map01110,Aromatic amino acid metabolism,Xenobiotics biodegradation,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00911,"M00911 Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD [PATH:map00740map01240map01100]",map00740map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00912,"M00912 NAD biosynthesis, tryptophan => quinolinate => NAD [PATH:map00380map00760map01240map01100]",map00380map00760map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Carbohydrate metabolism,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Energy metabolism,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Lipid metabolism,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Nucleotide metabolism,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Amino acid metabolism,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Glycan metabolism,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Metabolism of cofactors and vitamins,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of terpenoids and polyketides,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Biosynthesis of other secondary metabolites,pathway
M00913,"M00913 Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate [PATH:map00770map01240map01100]",map00770map01240map01100,Cofactor and vitamin metabolism,Xenobiotics biodegradation,pathway
